Date,Close,High,Low,Open,Volume,Ticker
2010-02-11,13.323200225830078,13.35621890234219,13.098669895068229,13.12508513904878,10676347,BHP.AX
2010-02-12,13.478392601013184,13.610468846663746,13.395845136713408,13.48169431792262,14438997,BHP.AX
2010-02-15,13.425558090209961,13.471785140835273,13.352915798349352,13.465181708989988,8488613,BHP.AX
2010-02-16,13.389238357543945,13.560936677062912,13.326501210375904,13.438765612665554,10923830,BHP.AX
2010-02-17,13.666600227355957,13.669901944063792,13.593957918220006,13.60716629890587,14177822,BHP.AX
2010-02-18,13.51470947265625,13.6864093041045,13.47178565018485,13.646785683826359,13445222,BHP.AX
2010-02-19,13.537823677062988,13.666598178636988,13.366125350867183,13.61706940773512,20029990,BHP.AX
2010-02-22,13.920843124389648,13.934051500874121,13.768955121015408,13.782163497499882,14714907,BHP.AX
2010-02-23,13.904336929321289,13.904336929321289,13.745845450210226,13.752448883376237,12047527,BHP.AX
2010-02-24,13.498201370239258,13.702919883263275,13.465182694741463,13.65999454541815,29786672,BHP.AX
2010-02-25,13.356217384338379,13.580747689581187,13.356217384338379,13.567539312164953,18157586,BHP.AX
2010-02-26,13.570840835571289,13.570840835571289,13.372727287970923,13.455274725625586,22904776,BHP.AX
2010-03-01,13.717633247375488,13.751106805507119,13.600475026559822,13.623905442955017,23633283,BHP.AX
2010-03-02,13.7544527053833,13.82140135001684,13.67076805062371,13.81805414799163,13025355,BHP.AX
2010-03-03,13.948601722717285,14.025591968029387,13.854873933742667,13.895043424648838,13753900,BHP.AX
2010-03-04,14.152795791625977,14.152795791625977,14.02894315138552,14.129365372442185,12320563,BHP.AX
2010-03-05,14.226438522338867,14.269955226365347,14.126017838347874,14.179574615650361,12492480,BHP.AX
2010-03-08,14.564521789550781,14.604691279461427,14.541089842887843,14.561174587843166,16402439,BHP.AX
2010-03-09,14.527701377868652,14.547784588586866,14.410541641797396,14.53774298322776,15208346,BHP.AX
2010-03-10,14.474145889282227,14.484187496590398,14.353638928034341,14.460755544828032,13144897,BHP.AX
2010-03-11,14.397156715393066,14.500926137580137,14.313472044047707,14.490882994804242,10848255,BHP.AX
2010-03-12,14.343592643737793,14.423930080137584,14.2900343528046,14.36702458785975,7924284,BHP.AX
2010-03-15,14.249869346618652,14.423934614222734,14.246522144221837,14.393808257941439,12136623,BHP.AX
2010-03-16,14.3101224899292,14.333554442122185,14.249869775552948,14.25991138304566,12650139,BHP.AX
2010-03-17,14.494223594665527,14.500919531702491,14.380412616259107,14.390455754459863,12938010,BHP.AX
2010-03-18,14.447365760803223,14.561176774794006,14.363681101415303,14.561176774794006,18273854,BHP.AX
2010-03-19,14.4607515335083,14.490877881785925,14.427277983723112,14.437319588245806,8954499,BHP.AX
2010-03-22,14.256562232971191,14.269952575842224,14.176224779874357,14.25321503093088,10447937,BHP.AX
2010-03-23,14.41388988494873,14.480838529641975,14.323510826058119,14.353637179021655,22727496,BHP.AX
2010-03-24,14.514312744140625,14.61138774620834,14.500923935419479,14.56117664408434,17531427,BHP.AX
2010-03-25,14.500924110412598,14.56787122424593,14.40719630939409,14.427281057428036,27992301,BHP.AX
2010-03-26,14.487533569335938,14.50427111492105,14.283343493688767,14.350290606609523,41777840,BHP.AX
2010-03-29,14.521010398864746,14.574567174786905,14.500925648700168,14.554483959332357,29187588,BHP.AX
2010-03-30,14.865790367126465,14.872484771445663,14.68503070753927,14.72854587032389,29362744,BHP.AX
2010-03-31,14.591302871704102,14.862441593051221,14.591302871704102,14.772062530838793,22870295,BHP.AX
2010-04-01,14.711812973022461,14.748633739280352,14.624779559614451,14.66494906345048,12595359,BHP.AX
2010-04-06,14.939427375793457,15.03984954911642,14.929385772344911,15.023113543368844,13263447,BHP.AX
2010-04-07,14.919344902038574,14.96286005383,14.862437875572255,14.889217020793689,11037060,BHP.AX
2010-04-08,14.644858360290527,14.648205561798298,14.59464726825489,14.608037608995511,18073237,BHP.AX
2010-04-09,14.695067405700684,14.745278490743274,14.6816786015343,14.711804945617988,8826194,BHP.AX
2010-04-12,14.879180908203125,14.902612860758424,14.822275395444551,14.84570734799985,9249691,BHP.AX
2010-04-13,14.674988746643066,14.785454100343616,14.651556794931434,14.768716553489602,14131794,BHP.AX
2010-04-14,14.725198745727539,14.75532510003245,14.668293239294941,14.738589089146304,18707923,BHP.AX
2010-04-15,14.728549003601074,14.875835138215354,14.68838103443092,14.855750386275194,13101962,BHP.AX
2010-04-16,14.574562072753906,14.654899510578923,14.524352516984075,14.654899510578923,14229551,BHP.AX
2010-04-19,14.340248107910156,14.383763268188412,14.333552169266788,14.367027258354371,18563243,BHP.AX
2010-04-20,14.326859474182129,14.410544137463146,14.259910822731355,14.29338591581171,16912783,BHP.AX
2010-04-21,14.303425788879395,14.367027230253601,14.253214690055982,14.276646638487557,32384135,BHP.AX
2010-04-22,14.129364013671875,14.129364013671875,14.038983409528411,14.12266807412461,26174225,BHP.AX
2010-04-23,14.049028396606445,14.109281117475334,14.005511690028825,14.089196365615651,16726659,BHP.AX
2010-04-27,14.05906867980957,14.146100550050011,14.052374274724155,14.129364537336473,21177062,BHP.AX
2010-04-28,13.747760772705078,13.774539928430505,13.637296947176448,13.707592806471965,24580370,BHP.AX
2010-04-29,13.556958198547363,13.700895571449779,13.530179045353199,13.690853964518183,28600112,BHP.AX
2010-04-30,13.640645980834961,13.720983458795223,13.590434865271016,13.64399318391119,37155104,BHP.AX
2010-05-03,13.232260704040527,13.322639767454614,13.02806909242258,13.158617651605054,29507240,BHP.AX
2010-05-04,12.917607307434082,13.05819749525729,12.897522556399311,12.987901633990639,24749976,BHP.AX
2010-05-05,12.967818260192871,13.001291821704276,12.57282455593099,12.653162024384413,32217384,BHP.AX
2010-05-06,12.586209297180176,12.820527207132804,12.586209297180176,12.810484835596608,32762373,BHP.AX
2010-05-07,12.552741050720215,12.810491029767167,12.308381418432564,12.328466171216403,33718235,BHP.AX
2010-05-10,13.054849624633789,13.054849624633789,12.71676221590082,12.743541371007094,35784179,BHP.AX
2010-05-11,12.763625144958496,13.06489023318833,12.760277175309978,13.054848626307631,26814877,BHP.AX
2010-05-12,12.770320892333984,12.904216671705148,12.750236141750795,12.80379522085429,22478017,BHP.AX
2010-05-13,12.994596481323242,12.994596481323242,12.797099259725613,12.884131127276957,21618543,BHP.AX
2010-05-14,12.934341430664062,13.034763636450965,12.777014484875487,12.82053041595084,16611640,BHP.AX
2010-05-17,12.348548889160156,12.602951639082326,12.345201686491452,12.586214091028738,30961325,BHP.AX
2010-05-18,12.46570873260498,12.572825364094852,12.351896927969449,12.519267048349915,29571014,BHP.AX
2010-05-19,12.375327110290527,12.479096524021061,12.284947273578288,12.338506349006447,38171928,BHP.AX
2010-05-20,12.30168628692627,12.512571574589108,12.20461126645449,12.485793184715082,33709714,BHP.AX
2010-05-21,12.30837631225586,12.35858740603008,11.91003629839536,12.050627207492218,27676794,BHP.AX
2010-05-24,12.653160095214844,12.653160095214844,12.398758150566511,12.515917132703816,26132769,BHP.AX
2010-05-25,12.144359588623047,12.435583140321713,12.144359588623047,12.418846357455905,20468002,BHP.AX
2010-05-26,12.472399711608887,12.609643433513945,12.472399711608887,12.536001153275388,22072850,BHP.AX
2010-05-27,13.004638671875,13.004638671875,12.586213792839159,12.686636009361365,30452409,BHP.AX
2010-05-28,13.044805526733398,13.21552358722443,12.890826547183911,13.185397231775402,42842551,BHP.AX
2010-05-31,12.800445556640625,12.934340542908307,12.800445556640625,12.890825382174578,15617123,BHP.AX
2010-06-01,12.783708572387695,12.833919674036245,12.679939166942006,12.817182895938368,12652836,BHP.AX
2010-06-02,12.663203239440918,12.870742064272836,12.619687306521472,12.623034508894898,17289987,BHP.AX
2010-06-03,12.967818260192871,13.007986227064542,12.887479257029371,12.954427914762261,12975408,BHP.AX
2010-06-04,12.676592826843262,12.710066385315328,12.589560193576945,12.663203249983441,16733408,BHP.AX
2010-06-07,12.231389045715332,12.268210574595855,12.151051583078727,12.177831504645912,23389265,BHP.AX
2010-06-08,12.392062187194824,12.395410156505658,12.154397035933851,12.171134580423404,21116568,BHP.AX
2010-06-09,12.42553424835205,12.502524483462253,12.278248948180453,12.502524483462253,13615118,BHP.AX
2010-06-10,12.592907905578613,12.663202990815252,12.425537814578812,12.442274593472305,16109694,BHP.AX
2010-06-11,12.914254188537598,12.957769338683008,12.813832014078447,12.920948590912369,19768561,BHP.AX
2010-06-15,12.850655555725098,12.904213855786232,12.75023335943304,12.884129109585874,29951162,BHP.AX
2010-06-16,13.131839752197266,13.141881359742472,13.021375930359975,13.074934240021086,24502636,BHP.AX
2010-06-17,12.994596481323242,13.105060300659558,12.934342233286186,13.098365895780987,18511632,BHP.AX
2010-06-18,13.098365783691406,13.17870324567669,12.920953312957673,12.920953312957673,14920850,BHP.AX
2010-06-21,13.359460830688477,13.416367873441859,13.232261005513562,13.282470574303197,25801054,BHP.AX
2010-06-22,13.275775909423828,13.433103621381203,13.242302352650519,13.289166252959069,19936675,BHP.AX
2010-06-23,13.101712226867676,13.14522739039431,13.04480518505461,13.051501124197825,12651928,BHP.AX
2010-06-24,13.272428512573242,13.389588261626434,13.228913349819061,13.37285071613031,26351189,BHP.AX
2010-06-25,12.987900733947754,13.185397958468222,12.944385566883067,13.14857566167119,34099499,BHP.AX
2010-06-28,12.884134292602539,13.081631562720554,12.854008695892835,13.054852401917293,11770763,BHP.AX
2010-06-29,12.753582000732422,13.028068686686797,12.736845222920117,12.8473090307782,18960666,BHP.AX
2010-06-30,12.602951049804688,12.609645454829083,12.41884416866381,12.41884416866381,18552328,BHP.AX
2010-07-01,12.422191619873047,12.529308241247893,12.27490549812762,12.365285339251399,21558324,BHP.AX
2010-07-02,12.415498733520508,12.639773611443697,12.355244475593643,12.586215294204408,14163155,BHP.AX
2010-07-05,12.378677368164062,12.512572395741499,12.358592615246618,12.438930092206153,11144009,BHP.AX
2010-07-06,12.435579299926758,12.45901124911564,12.164439817930186,12.258167614685716,13351194,BHP.AX
2010-07-07,12.529308319091797,12.62972976857712,12.472402038116593,12.539350694246835,18114778,BHP.AX
2010-07-08,12.773666381835938,12.813835107846984,12.710064939791511,12.803792734505501,15888057,BHP.AX
2010-07-09,12.864046096801758,12.864046096801758,12.663202456489593,12.77031906465608,11910501,BHP.AX
2010-07-12,12.924302101135254,12.947734055594726,12.850659034935509,12.870743786573646,7857676,BHP.AX
2010-07-13,12.592907905578613,12.750234854945385,12.56947595471475,12.750234854945385,13122898,BHP.AX
2010-07-14,12.85400676727295,12.85400676727295,12.76027895116932,12.817185234854389,8926512,BHP.AX
2010-07-15,12.763625144958496,12.837267432191696,12.689982090370345,12.753582770722847,12467243,BHP.AX
2010-07-16,12.770320892333984,12.820532001436929,12.67659384677417,12.790405642917175,9507896,BHP.AX
2010-07-19,12.636423110961914,12.67324463629407,12.586212009813963,12.61299116144555,9642514,BHP.AX
2010-07-20,12.82052993774414,12.837266715632696,12.653159856793868,12.720107735702996,18675668,BHP.AX
2010-07-21,12.971165657043457,13.07828228325149,12.944386500491449,13.061544734890196,26703030,BHP.AX
2010-07-22,13.014681816101074,13.105062435525026,13.004640207147398,13.04146097468776,16701736,BHP.AX
2010-07-23,13.282471656799316,13.31259954912231,13.222218941573361,13.245650894096793,15177667,BHP.AX
2010-07-26,13.329336166381836,13.416369575333304,13.31929455829209,13.369505668160988,18699645,BHP.AX
2010-07-27,13.305900573730469,13.39293395887895,13.252342275812786,13.336028459180122,39431727,BHP.AX
2010-07-28,13.45654010772705,13.479972065780226,13.299212342734581,13.32599150412244,36436058,BHP.AX
2010-07-29,13.54356861114502,13.57704370554009,13.456536742079825,13.490010301764901,26582314,BHP.AX
2010-07-30,13.429758071899414,13.536874694524132,13.409673321479767,13.473274775356973,34984297,BHP.AX
2010-08-02,13.490011215209961,13.490011215209961,13.382894589196567,13.416369685858326,22113608,BHP.AX
2010-08-03,13.717633247375488,13.781233161296578,13.637295787033624,13.757801210191461,25498395,BHP.AX
2010-08-04,13.617213249206543,13.717635474616241,13.597128497182569,13.690856316821,24027784,BHP.AX
2010-08-05,13.670769691467285,13.754454356271186,13.667422489040325,13.700896048019892,31138010,BHP.AX
2010-08-06,13.767843246459961,13.767843246459961,13.623904349044437,13.650685035051334,24855051,BHP.AX
2010-08-09,13.908432006835938,13.94190555890985,13.697546019763895,13.70758915968282,29112571,BHP.AX
2010-08-10,13.63394832611084,13.844834347347327,13.620557982286194,13.828096801243992,41495262,BHP.AX
2010-08-11,13.382892608642578,13.570348211134284,13.369503799727381,13.520135573572688,28471576,BHP.AX
2010-08-12,13.269083976745605,13.299210336924439,13.158620144519832,13.16531455017954,17803541,BHP.AX
2010-08-13,13.523483276367188,13.526830478340024,13.242301428841545,13.322638880318907,17393965,BHP.AX
2010-08-16,13.389585494995117,13.413017439964117,13.295857715119125,13.382889557354318,15850003,BHP.AX
2010-08-17,13.45654010772705,13.48331926911491,13.322644300787756,13.392940174947277,16057264,BHP.AX
2010-08-18,12.860700607299805,13.021376308301704,12.860700607299805,12.981206807534962,55616926,BHP.AX
2010-08-19,12.82052993774414,12.830572311419237,12.67324460414406,12.686634179925885,34323474,BHP.AX
2010-08-20,12.686635971069336,12.716762328993061,12.62972969044617,12.669898423462808,15997023,BHP.AX
2010-08-23,12.75693416595459,12.82722927399876,12.720112626558043,12.723460597306968,12485454,BHP.AX
2010-08-24,12.566130638122559,12.649815312502984,12.542698683742417,12.649815312502984,15800755,BHP.AX
2010-08-25,12.53265380859375,12.53600177809114,12.402105251488095,12.412147625270434,20804007,BHP.AX
2010-08-26,12.515917778015137,12.515917778015137,12.385369213112725,12.469053875801979,24500126,BHP.AX
2010-08-27,12.48579216003418,12.50587614263022,12.365285195037908,12.408801897480174,31983534,BHP.AX
2010-08-30,12.676592826843262,12.679940029219475,12.54604426062127,12.589560193576945,18555927,BHP.AX
2010-08-31,12.402109146118164,12.50922578715447,12.388719565988625,12.485794597444146,23602817,BHP.AX
2010-09-01,12.689982414245605,12.710066395874538,12.495833933294401,12.502528338052388,18477664,BHP.AX
2010-09-02,12.827224731445312,12.914258127702235,12.76027685050337,12.904214986367279,12767449,BHP.AX
2010-09-03,12.830571174621582,12.954424547791245,12.830571174621582,12.887475907458906,12490312,BHP.AX
2010-09-06,13.104120254516602,13.114318978881114,13.002143141022524,13.08032530897911,13722148,BHP.AX
2010-09-07,13.066722869873047,13.16530088704329,12.978342793580294,13.019133777848195,14195467,BHP.AX
2010-09-08,12.886564254760742,12.937553185329232,12.849172320394372,12.896762196722868,13195232,BHP.AX
2010-09-09,12.978340148925781,13.08031719919418,12.940948226155875,12.974941095739945,14075930,BHP.AX
2010-09-10,12.903557777404785,13.049725652753937,12.903557777404785,12.985139738635661,9686712,BHP.AX
2010-09-13,13.107513427734375,13.158502351221022,13.070122277803401,13.0871175466429,16838040,BHP.AX
2010-09-14,13.274075508117676,13.318264757383044,13.223086594094433,13.240081859779655,22224962,BHP.AX
2010-09-15,13.406644821166992,13.420242592205822,13.223086600771174,13.25707869064257,18127320,BHP.AX
2010-09-16,13.172100067138672,13.40324819021701,13.14830513238342,13.40324819021701,27316116,BHP.AX
2010-09-17,13.223090171813965,13.328465523024706,13.223090171813965,13.284276261803223,13642337,BHP.AX
2010-09-20,13.182295799255371,13.182295799255371,13.11431161459713,13.16189992046434,9744017,BHP.AX
2010-09-21,13.16189956665039,13.291071384209374,13.16189956665039,13.257079292794018,13155357,BHP.AX
2010-09-22,13.223090171813965,13.257082270865308,13.080320550526753,13.104115487407956,14401841,BHP.AX
2010-09-23,13.331865310668945,13.338663418361746,13.250283342903007,13.257081450595807,11576447,BHP.AX
2010-09-24,13.270678520202637,13.321667448148972,13.175500330924567,13.185697493120148,21807378,BHP.AX
2010-09-27,13.481432914733887,13.515426573803152,13.427044930404191,13.447440814148896,16164084,BHP.AX
2010-09-28,13.403246879577637,13.461035463180421,13.396448772736338,13.4134455983235,11092266,BHP.AX
2010-09-29,13.382853507995605,13.5766104760988,13.382853507995605,13.488228846959357,18235725,BHP.AX
2010-09-30,13.22648811340332,13.440640968837736,13.22648811340332,13.41344698018708,20430316,BHP.AX
2010-10-01,13.413445472717285,13.481429657461483,13.345459729489187,13.423642632883745,14931564,BHP.AX
2010-10-04,13.597006797790527,13.637797001538242,13.52222293935496,13.5290210468989,10718355,BHP.AX
2010-10-05,13.427046775817871,13.481434767622652,13.376057838690327,13.427046775817871,14121296,BHP.AX
2010-10-06,13.777167320251465,13.780567932833732,13.637798309810663,13.644596418006744,18915436,BHP.AX
2010-10-07,13.919937133789062,13.930134296222747,13.862150096363017,13.88594347537495,15627518,BHP.AX
2010-10-08,13.936932563781738,13.96412655573325,13.811161325058663,13.828156595975692,9095556,BHP.AX
2010-10-11,14.089895248413086,14.110291126056262,13.970920594231062,13.970920594231062,12805536,BHP.AX
2010-10-12,13.848550796508789,13.99811851330687,13.817957754091927,13.977722632200937,14841796,BHP.AX
2010-10-13,13.875743865966797,13.950527719411834,13.800960012521758,13.88254197305708,13294476,BHP.AX
2010-10-14,14.16128158569336,14.205470840509475,14.059303744837122,14.079699624705166,12863336,BHP.AX
2010-10-15,14.157882690429688,14.181679185231285,14.05930544966797,14.096696601890116,9744592,BHP.AX
2010-10-18,13.998117446899414,14.137486433285051,13.940328861754383,14.137486433285051,10278411,BHP.AX
2010-10-19,13.991320610046387,14.09669752413871,13.957328509576556,14.066104477867434,18353993,BHP.AX
2010-10-20,13.896138191223145,13.896138191223145,13.753368607394341,13.817955292978933,16622260,BHP.AX
2010-10-21,14.011716842651367,14.072902936717616,13.909738980218076,14.072902936717616,12659657,BHP.AX
2010-10-22,14.140889167785645,14.140889167785645,14.004919199517271,14.086501180478296,11988378,BHP.AX
2010-10-25,14.188477516174316,14.259860767764309,13.99471896861355,14.03211167990754,15322219,BHP.AX
2010-10-26,14.219073295593262,14.249666346227635,14.11369636647237,14.19187929964221,17546877,BHP.AX
2010-10-27,14.103494644165039,14.208869980744067,14.02531173626396,14.168079779243152,11186541,BHP.AX
2010-10-28,14.273457527160645,14.287053742312008,14.086498659440808,14.134088529438749,16570124,BHP.AX
2010-10-29,14.249662399291992,14.429823156997665,14.225867464615087,14.36523646045062,32504103,BHP.AX
2010-11-01,14.378838539123535,14.460420528806521,14.280259717158229,14.290456881436905,9970436,BHP.AX
2010-11-02,14.368638038635254,14.426426637851577,14.297254780547195,14.361839929957217,6136234,BHP.AX
2010-11-03,14.491008758544922,14.555593894456225,14.429822676262214,14.429822676262214,11489333,BHP.AX
2010-11-04,14.861525535583496,14.983897684608962,14.813935673858564,14.956703700549546,31588844,BHP.AX
2010-11-05,15.388410568237305,15.40540583490398,15.221846045516745,15.259238749151185,21447227,BHP.AX
2010-11-08,15.351020812988281,15.490389818842239,15.300031886227341,15.368017641403322,12735772,BHP.AX
2010-11-09,15.174254417419434,15.289830009733077,15.113068347566365,15.201448399407875,15162175,BHP.AX
2010-11-10,15.004294395446777,15.276234251141469,14.95670453107923,15.191253241047365,14845692,BHP.AX
2010-11-11,15.157264709472656,15.211652693388498,15.000898866093548,15.045089687456768,15078903,BHP.AX
2010-11-12,15.058684349060059,15.279635316089681,14.977102381611394,15.194654294807835,15634804,BHP.AX
2010-11-15,15.004294395446777,15.160660202092199,14.922712438738369,15.119868444496046,13091428,BHP.AX
2010-11-16,15.109672546386719,15.147065253720433,14.973702607182371,15.099475385377904,14887268,BHP.AX
2010-11-17,14.776546478271484,14.847929721785865,14.72895661027255,14.79014269285174,18081902,BHP.AX
2010-11-18,14.888721466064453,14.929511668244226,14.759549635274473,14.762948688915786,14740990,BHP.AX
2010-11-19,14.824136734008789,15.031489921169328,14.766348145079133,14.990699717877638,11344398,BHP.AX
2010-11-22,14.915911674499512,15.017889491837295,14.881918029731168,14.956701866344451,9329994,BHP.AX
2010-11-23,14.664376258850098,14.864931398735628,14.623584484831449,14.847934566480436,14474588,BHP.AX
2010-11-24,14.599787712097168,14.654175698311509,14.545399725882827,14.599787712097168,16059776,BHP.AX
2010-11-25,14.647374153137207,14.715358340712742,14.606582393804715,14.701762126591222,10559143,BHP.AX
2010-11-26,14.684768676757812,14.827538308762977,14.633779745110871,14.773148764319824,26749580,BHP.AX
2010-11-29,14.69836139678955,14.735752539843434,14.508003511409825,14.643973429538201,11544845,BHP.AX
2010-11-30,14.528401374816895,14.722158360611001,14.49780833058458,14.718759306638985,15494882,BHP.AX
2010-12-01,14.684768676757812,14.684768676757812,14.555596820484517,14.565795541904501,10489119,BHP.AX
2010-12-02,15.06888198852539,15.106273136493346,14.94310921329573,14.960104481242984,15305520,BHP.AX
2010-12-03,15.157264709472656,15.262641623120132,15.10967483392523,15.201453972351612,9142937,BHP.AX
2010-12-06,15.136866569519043,15.228647252748482,15.109672581614772,15.160661503745786,8461958,BHP.AX
2010-12-07,15.32382583618164,15.36461603987412,15.204852720387493,15.232046709010504,11395561,BHP.AX
2010-12-08,15.249046325683594,15.357822311190048,15.211655165097444,15.351024201717026,10374918,BHP.AX
2010-12-09,15.44620132446289,15.480193424494347,15.252442769769813,15.272838653182387,20848407,BHP.AX
2010-12-10,15.44620132446289,15.44620132446289,15.306832311698095,15.398611449328302,12444654,BHP.AX
2010-12-13,15.44620132446289,15.548179183041512,15.425805441050317,15.466595649391213,10765432,BHP.AX
2010-12-14,15.517581939697266,15.558373699585202,15.49038795259997,15.548176538855211,6987453,BHP.AX
2010-12-15,15.415607452392578,15.497189423186269,15.130069775372576,15.45979671251989,14045913,BHP.AX
2010-12-16,15.425802230834961,15.439398444624375,15.357816486436096,15.378212365604147,13592526,BHP.AX
2010-12-17,15.306831359863281,15.446200363961601,15.306831359863281,15.439400697590736,7473008,BHP.AX
2010-12-20,15.235445022583008,15.398608946393963,15.235445022583008,15.330623198897399,10466083,BHP.AX
2010-12-21,15.439397811889648,15.476790515245977,15.286432620607872,15.296629780532035,10951571,BHP.AX
2010-12-22,15.575368881225586,15.585567600383092,15.500586585985095,15.531179626489655,7990966,BHP.AX
2010-12-23,15.7963228225708,15.83711302745115,15.585569014983987,15.622960165997984,10536724,BHP.AX
2010-12-24,15.650151252746582,15.70453922148901,15.605962002195753,15.694342061781242,32881086,BHP.AX
2010-12-29,15.44959831237793,15.537978384033407,15.378213509223098,15.466593580878573,8830361,BHP.AX
2010-12-30,15.585566520690918,15.585566520690918,15.493785847051376,15.514181725469482,4295468,BHP.AX
2010-12-31,15.381608963012695,15.56176967634302,15.381608963012695,15.56176967634302,3801636,BHP.AX
2011-01-04,15.524377822875977,15.578767347762877,15.4020056777108,15.565169576920212,7128648,BHP.AX
2011-01-05,15.300033569335938,15.422407318720982,15.276238630330946,15.371418386350909,12051474,BHP.AX
2011-01-06,15.34422492980957,15.364619256683625,15.215053067185213,15.357821147725607,9528242,BHP.AX
2011-01-07,15.167462348937988,15.252443381668026,15.099478146147684,15.225249388855042,9014945,BHP.AX
2011-01-10,15.109672546386719,15.140265587897192,15.031489636533715,15.116470653725928,5474728,BHP.AX
2011-01-11,15.164063453674316,15.167462508001046,15.038290651163647,15.109675467477974,7609239,BHP.AX
2011-01-12,15.364616394042969,15.38841288793122,15.303430307851816,15.3170280817188,10545235,BHP.AX
2011-01-13,15.653554916381836,15.660354583340201,15.520984008715933,15.541379892622448,10079240,BHP.AX
2011-01-14,15.585566520690918,15.585566520690918,15.456394702021408,15.51078267214711,9454854,BHP.AX
2011-01-17,15.398609161376953,15.578769914198311,15.374814227345151,15.56857119476524,10642067,BHP.AX
2011-01-18,15.50738525390625,15.5447764028787,15.33742321896379,15.36461564840991,7431321,BHP.AX
2011-01-19,15.653554916381836,15.670551746051313,15.45299980700661,15.541379892622448,10529346,BHP.AX
2011-01-20,15.36121940612793,15.449601051939501,15.330626358917893,15.432604221940895,12071444,BHP.AX
2011-01-21,15.198053359985352,15.204853026140896,15.038288478801949,15.160662209308343,16280341,BHP.AX
2011-01-24,15.269433975219727,15.310225727021072,15.065479891664035,15.16745615420004,11364061,BHP.AX
2011-01-25,15.31363296508789,15.422408950054196,15.296636133005213,15.320431074527157,11290058,BHP.AX
2011-01-27,15.354421615600586,15.398612439421818,15.276238689562287,15.3646187787204,13472913,BHP.AX
2011-01-28,15.191253662109375,15.320425486765636,15.082477716816513,15.303428660882147,24514877,BHP.AX
2011-01-31,15.0416841506958,15.0416841506958,14.888718970060323,14.932908218473347,12581843,BHP.AX
2011-02-01,15.167462348937988,15.235448110212609,15.10627625472985,15.143667410416088,15850736,BHP.AX
2011-02-02,15.53458023071289,15.582170102241074,15.357818518672838,15.388413120715338,17198026,BHP.AX
2011-02-03,15.745333671569824,15.792923541983805,15.667150758313737,15.670549812131293,16939797,BHP.AX
2011-02-04,15.864310264587402,15.905102036302711,15.762332393783568,15.806523220061079,15574456,BHP.AX
2011-02-07,15.823515892028809,15.823515892028809,15.755530143201995,15.78612318470465,9600249,BHP.AX
2011-02-08,15.96968936920166,16.007082091457434,15.894905483174762,15.945894425534707,13783248,BHP.AX
2011-02-09,15.88809871673584,16.051262619996457,15.85750567968495,16.020669582945565,13399527,BHP.AX
