date,Open,High,Low,Close,Adj Close,Volume,Target_t1,Target_t7,sentiment_mean,sentiment_std,positive_ratio,negative_ratio,post_volume
2015-03-23,95.80094909667967,96.16895294189452,94.90579986572266,94.9654769897461,58.35859298706055,2148648,0,0,0.0,0.0,0.0,0.0,3.0
2015-03-24,94.9654769897461,95.24396514892578,94.52784729003906,94.57757568359376,58.12022018432617,1728933,1,0,-0.25,0.5,0.0,0.25,4.0
2015-03-25,94.68698120117188,95.34342956542967,94.59747314453124,95.34342956542967,58.59085464477539,2459137,0,0,0.0,0.0,0.0,0.0,5.0
2015-03-26,94.57757568359376,94.5875244140625,93.33431243896484,93.33431243896484,57.356201171875,3587132,1,1,0.0,0.0,0.0,0.0,3.0
2015-03-27,93.2945327758789,94.24935913085938,93.01603698730467,93.83161926269533,57.66181945800781,7619755,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-30,93.2646942138672,93.47355651855467,92.4093246459961,92.59830474853516,56.903907775878906,2197553,1,1,-0.125,0.3535533905932738,0.0,0.125,8.0
2015-03-31,93.0956039428711,93.83161926269533,92.8966827392578,92.8966827392578,57.0872802734375,2242100,0,1,-0.125,0.3535533905932738,0.0,0.125,8.0
2015-04-01,92.29991912841795,92.8867416381836,92.09104919433594,92.8171157836914,57.03837203979492,2237986,1,1,0.0,0.0,0.0,0.0,0.0
2015-04-02,92.99614715576172,94.10016632080078,92.82706451416016,93.89129638671876,57.698482513427734,2216801,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-07,94.5377960205078,95.2738037109375,93.26966094970705,93.70231628417967,57.58233642578125,3112971,0,0,0.0,0.0,0.0,0.0,2.0
2015-04-08,93.79183197021484,94.15984344482422,93.22490692138672,93.4934539794922,57.454002380371094,1718655,0,0,0.0,0.0,0.0,0.0,1.0
2015-04-09,93.4934539794922,94.07032775878906,93.20501708984376,93.3442611694336,57.36231994628906,1591248,1,0,0.0,0.0,0.0,0.0,2.0
2015-04-10,93.4934539794922,93.7669677734375,92.91658020019533,93.62274932861328,57.533470153808594,1260213,0,0,0.0,0.0,0.0,0.0,6.0
2015-04-13,93.7222137451172,94.2593002319336,93.54318237304688,93.59291076660156,57.515113830566406,1098362,0,0,0.0,0.0,0.0,0.0,4.0
2015-04-14,92.99614715576172,93.56307220458984,92.90663146972656,93.2945327758789,57.33174514770508,2040939,0,0,0.125,0.3535533905932738,0.125,0.0,8.0
2015-04-15,93.28458404541016,93.31442260742188,91.87223815917967,91.94185638427734,56.50051498413086,3315916,1,0,0.0,0.0,0.0,0.0,6.0
2015-04-16,92.98619842529295,92.98619842529295,92.22035217285156,92.5087890625,56.84889602661133,1994590,0,0,0.0,0.0,0.0,0.0,6.0
2015-04-17,92.5087890625,92.61819458007812,91.40476989746094,91.58380126953124,56.28046798706055,2103024,0,1,0.0,0.0,0.0,0.0,2.0
2015-04-20,90.90746307373048,91.08649444580078,90.52951049804688,90.83783721923828,55.822059631347656,2247349,1,0,0.0,0.0,0.0,0.0,2.0
2015-04-21,91.66336822509766,91.74293518066406,91.0666046142578,91.28541564941406,56.09709930419922,2513493,0,0,-0.1666666666666666,0.408248290463863,0.0,0.1666666666666666,6.0
2015-04-22,91.2456283569336,91.4942855834961,90.22118377685548,90.62897491455078,55.69369888305664,2356933,0,0,-0.1,0.3162277660168379,0.0,0.1,10.0
2015-04-23,90.75827026367188,90.89751434326172,90.01231384277344,90.23112487792967,55.449222564697266,2354448,1,0,0.0,0.0,0.0,0.0,3.0
2015-04-24,90.83783721923828,91.70315551757812,90.7085418701172,91.60369110107422,56.292694091796875,5636739,1,0,0.0,0.0,0.0,0.0,5.0
2015-04-27,92.0313720703125,92.24024200439452,91.4246597290039,92.22035217285156,56.671653747558594,1867077,0,0,0.0,0.0,0.0,0.0,6.0
2015-04-28,92.25019073486328,92.45905303955078,91.99159240722656,92.0811004638672,56.586082458496094,1928189,0,0,0.0,0.6324555320336759,0.1666666666666666,0.1666666666666666,6.0
2015-04-29,91.82250213623048,92.36953735351562,90.08193969726562,90.08193969726562,55.357547760009766,2663435,0,0,0.0,0.0,0.0,0.0,6.0
2015-04-30,89.2464599609375,89.30613708496094,87.81422424316406,88.39109802246094,54.318477630615234,3951691,1,0,0.0,0.0,0.0,0.0,4.0
2015-05-01,87.92362976074219,88.8685073852539,87.7744369506836,88.44082641601562,54.34903335571289,2327562,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-04,86.84944915771484,87.91865539550781,86.68036651611328,87.53572845458984,53.79283905029297,3019775,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-05,87.53572845458984,87.53572845458984,87.53572845458984,87.53572845458984,53.79283905029297,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-06,84.78065490722656,85.53656005859375,82.5328369140625,82.5328369140625,50.71842575073242,7237279,1,1,0.0,0.0,0.0,0.0,0.0
2015-05-07,80.86189270019531,83.17933654785156,80.56350708007812,82.6621322631836,50.79789733886719,6304381,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-08,83.24895477294922,84.154052734375,82.19467163085938,82.19467163085938,50.5106201171875,3205428,0,1,0.0,0.0,0.0,0.0,0.0
2015-05-11,83.09976196289062,83.239013671875,81.2696762084961,81.72720336914062,50.22336196899414,2882418,1,1,0.0,0.0,0.0,0.0,0.0
2015-05-12,81.72720336914062,82.73175811767578,81.35919189453125,82.4333724975586,50.657318115234375,3111821,1,1,0.0,0.0,0.0,0.0,8.0
2015-05-13,83.0898208618164,83.73631286621094,82.65219116210938,83.52745056152344,51.32965469360352,3056334,0,0,0.0,0.0,0.0,0.0,3.0
2015-05-14,83.39814758300781,83.74626159667969,82.59251403808594,83.16938781738281,51.10960006713867,3796619,1,1,0.0,0.0,0.0,0.0,4.0
2015-05-15,84.29329681396484,84.34302520751953,83.56723022460938,84.29329681396484,51.80028533935547,3820204,0,0,-0.1666666666666666,0.408248290463863,0.0,0.1666666666666666,6.0
2015-05-18,84.3828125,84.41265106201172,82.55272674560547,82.55272674560547,50.73065948486328,3337301,0,1,0.0,0.0,0.0,0.0,6.0
2015-05-19,82.60246276855469,83.3683090209961,81.81671905517578,82.40353393554688,50.638973236083984,3105625,0,1,0.0,0.0,0.0,0.0,8.0
2015-05-20,82.10515594482422,82.89089965820312,81.90623474121094,82.04547882080078,50.41893768310547,2543185,1,1,0.0,0.0,0.0,0.0,5.0
2015-05-21,81.75704193115234,83.20917510986328,81.75704193115234,83.10971069335938,51.07294464111328,2889228,0,1,0.0,0.0,0.0,0.0,5.0
2015-05-22,83.43793487548828,83.43793487548828,82.33391571044922,82.6621322631836,50.79789733886719,1801985,1,0,0.0,0.0,0.0,0.0,3.0
2015-05-25,82.75164794921875,83.78604888916016,82.4333724975586,83.5473403930664,51.34187316894531,1497762,1,0,-0.5,0.7071067811865476,0.0,0.5,2.0
2015-05-26,83.5473403930664,84.29329681396484,83.41803741455078,84.18389129638672,51.733055114746094,2448977,0,0,0.125,0.3535533905932738,0.125,0.0,8.0
2015-05-27,83.88550567626953,84.34302520751953,83.38819885253906,83.6766357421875,51.42132186889648,2235413,0,0,0.0,0.0,0.0,0.0,5.0
2015-05-28,83.91534423828125,83.97999572753906,82.77651977539062,83.05003356933594,51.0362663269043,2645842,1,0,0.0,0.0,0.0,0.0,5.0
2015-05-29,83.51750183105469,85.35752868652344,83.2191162109375,84.6314697265625,52.00809860229492,9148534,0,0,0.25,0.4629100498862757,0.25,0.0,8.0
2015-06-01,84.3828125,84.54195404052734,83.09976196289062,84.02474975585938,51.635250091552734,2115325,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-02,84.66130828857422,84.66130828857422,82.55272674560547,82.55272674560547,50.73065948486328,2626561,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-03,82.055419921875,82.2245101928711,81.12049102783203,81.13043212890625,49.85662460327149,3746197,0,1,0.0,0.0,0.0,0.0,0.0
2015-06-04,81.0608139038086,82.04547882080078,80.03636169433594,80.10598754882812,49.227081298828125,3795236,0,1,0.0,0.0,0.0,0.0,0.0
2015-06-05,79.94684600830078,80.37452697753906,79.36002349853516,79.85733032226562,49.07428359985352,2906801,0,1,0.0,0.0,0.0,0.0,0.0
2015-06-09,79.86727905273438,80.79226684570312,79.3699722290039,79.38986206054688,48.786991119384766,2823264,1,1,0.0,0.0,0.0,0.0,0.0
2015-06-10,79.42964935302734,79.76781463623047,78.76325988769531,79.47937774658203,48.84201431274414,2251304,1,1,0.0,0.0,0.0,0.0,0.0
2015-06-11,79.86727905273438,81.05086517333984,79.86727905273438,80.97129821777344,49.758827209472656,2587719,1,1,0.0,0.0,0.0,0.0,0.0
2015-06-12,81.0608139038086,81.5183334350586,80.5833969116211,80.98123931884766,49.76493453979492,1838138,1,1,0.0,0.0,0.0,0.0,0.0
2015-06-15,80.46404266357422,81.45865631103516,79.78771209716797,81.4487075805664,50.05221176147461,2378550,1,1,-0.1666666666666666,0.408248290463863,0.0,0.1666666666666666,6.0
2015-06-16,81.55812072753906,82.57262420654297,81.17021942138672,81.93607330322266,50.35170364379883,2007322,1,1,-0.1,0.3162277660168379,0.0,0.1,10.0
2015-06-17,83.05003356933594,84.0048599243164,82.87100219726562,83.80593872070312,51.50079345703125,3698895,0,1,-0.3333333333333333,0.5773502691896258,0.0,0.3333333333333333,3.0
2015-06-18,83.70647430419922,83.7761001586914,82.24440002441406,82.75164794921875,50.8528938293457,5371041,1,1,-0.1818181818181818,0.4045199174779452,0.0,0.1818181818181818,11.0
2015-06-19,83.73631286621094,84.03469848632812,83.4826889038086,84.01480865478516,51.62913513183594,3671190,1,1,0.0,0.0,0.0,0.0,1.0
2015-06-22,83.81588745117188,84.65633392333984,83.49761199951172,84.56184387207031,51.965309143066406,2092066,1,1,0.0,0.4264014327112209,0.0833333333333333,0.0833333333333333,12.0
2015-06-23,85.99408721923828,86.43170928955078,85.5465087890625,86.29246520996094,53.028812408447266,2796516,1,1,0.0,0.0,0.0,0.0,5.0
2015-06-24,86.6107406616211,87.11799621582031,86.45160675048828,86.72015380859375,53.291648864746094,2961909,1,0,-0.1666666666666666,0.408248290463863,0.0,0.1666666666666666,6.0
2015-06-25,86.16316986083984,87.12793731689453,85.73548126220703,86.81961059570312,53.35276794433594,2840331,0,0,0.0,0.0,0.0,0.0,5.0
2015-06-26,86.03386688232422,86.44165802001953,85.5465087890625,86.18305969238281,52.96159362792969,10063632,0,1,0.0,0.0,0.0,0.0,7.0
2015-06-29,84.92984771728516,84.99947357177734,83.90540313720703,84.2336196899414,51.76360702514648,2505051,1,1,0.0,0.0,0.0,0.0,13.0
2015-06-30,83.39814758300781,84.94974517822266,83.17933654785156,84.67124938964844,52.03254699707031,3217737,1,1,-0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,9.0
2015-07-01,84.6911392211914,86.11343383789062,84.6911392211914,85.55645751953125,52.5765380859375,2073836,1,0,0.0,0.0,0.0,0.0,0.0
2015-07-02,85.50672149658203,87.17767333984375,85.48683166503906,86.97875213623047,53.450565338134766,3133305,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-03,87.02848052978516,87.02848052978516,85.67581176757812,86.19300842285156,52.96770095825195,2500992,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-06,84.62152099609375,86.18305969238281,84.50714111328125,85.83494567871094,52.747650146484375,2049336,1,1,0.0,0.0,0.0,0.0,0.0
2015-07-07,86.03386688232422,87.52578735351562,85.98413848876953,87.21745300292969,53.59725189208984,3147763,0,1,0.0,0.0,0.0,0.0,0.0
2015-07-08,85.84489440917969,86.8395004272461,85.30780029296875,85.30780029296875,52.4237174987793,3983298,0,1,0.0,0.0,0.0,0.0,0.0
2015-07-09,84.154052734375,85.45699310302734,83.75621032714844,85.13871765136719,52.3198127746582,2788755,1,1,0.0,0.0,0.0,0.0,0.0
2015-07-10,85.99408721923828,86.1034927368164,85.2182846069336,85.32769775390625,52.43594741821289,1837185,0,1,0.0,0.0,0.0,0.0,0.0
2015-07-13,85.11882781982422,86.36209106445312,84.57179260253906,84.72097778320312,52.0630989074707,2029786,1,1,0.0,0.0,0.0,0.0,0.0
2015-07-14,85.95429992675781,86.26262664794922,85.24812316894531,85.78521728515625,52.71710205078125,2382827,1,1,0.0,0.0,0.0,0.0,0.0
2015-07-15,85.93441009521484,86.82955932617188,85.93441009521484,86.65052795410156,53.24885940551758,2491791,1,0,0.0,0.0,0.0,0.0,0.0
2015-07-16,87.52578735351562,87.93357849121094,87.12793731689453,87.48600006103516,53.76228713989258,2208707,1,0,0.0,0.0,0.0,0.0,0.0
2015-07-17,87.81422424316406,87.8739013671875,86.94891357421875,87.50588989257812,53.77449798583984,1428452,1,0,0.0,0.0,0.0,0.0,6.0
2015-07-20,87.52578735351562,87.94351959228516,87.2472915649414,87.88384246826172,54.00676345825195,1257916,0,0,0.0,0.4714045207910317,0.1,0.1,10.0
2015-07-21,88.35131072998047,88.40104675292969,87.33680725097656,87.625244140625,53.84783554077149,2018897,0,0,-0.0833333333333333,0.2886751345948129,0.0,0.0833333333333333,12.0
2015-07-22,86.65052795410156,86.95885467529297,86.16316986083984,86.16316986083984,52.949363708496094,2890237,0,1,0.0,0.0,0.0,0.0,8.0
2015-07-23,86.03386688232422,86.57096099853516,85.56639862060547,85.83494567871094,52.747650146484375,2193242,0,1,-0.2727272727272727,0.4670993664969138,0.0,0.2727272727272727,11.0
2015-07-24,85.53656005859375,86.4615478515625,85.03925323486328,85.34758758544922,52.44816589355469,2277294,1,1,0.0,0.7071067811865476,0.2,0.2,5.0
2015-07-27,84.9895248413086,85.68575286865234,84.65135955810547,85.6260757446289,52.61931228637695,2295120,1,1,0.0,0.5773502691896257,0.1428571428571428,0.1428571428571428,7.0
2015-07-28,84.81049346923828,86.37203979492188,84.81049346923828,85.88467407226562,52.778221130371094,2519049,1,0,-0.75,0.5,0.0,0.75,4.0
2015-07-29,86.62068939208984,87.11799621582031,86.13333129882812,86.13333129882812,52.9310302734375,2316921,1,0,-0.3333333333333333,0.5163977794943222,0.0,0.3333333333333333,6.0
2015-07-30,86.4615478515625,86.95885467529297,86.16316986083984,86.6107406616211,53.22440719604492,1950087,1,0,0.0,0.0,0.0,0.0,6.0
2015-07-31,87.0881576538086,87.30696868896484,86.64057922363281,87.0881576538086,53.51777648925781,6791348,0,0,-0.2,0.447213595499958,0.0,0.2,5.0
2015-08-03,87.2472915649414,87.2671890258789,86.34219360351562,86.89917755126953,53.401641845703125,1329067,1,0,0.0,0.0,0.0,0.0,0.0
2015-08-04,86.89917755126953,87.89379119873047,86.57096099853516,87.55562591552734,53.805057525634766,2279121,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-05,87.15777587890625,87.51583862304688,86.4615478515625,86.89917755126953,53.401641845703125,2501631,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-06,85.53656005859375,85.53656005859375,83.6766357421875,84.09437561035156,51.67803955078125,4513030,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-07,82.35380554199219,82.96051788330078,80.86189270019531,80.86189270019531,49.691593170166016,5242740,1,0,0.0,0.0,0.0,0.0,0.0
2015-08-10,80.71269989013672,82.2046127319336,80.06620025634766,81.6973648071289,50.20501327514648,3397134,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-11,82.51294708251953,82.54278564453125,81.30946350097656,81.6774673461914,50.19278335571289,3869099,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-12,81.6774673461914,81.6774673461914,81.6774673461914,81.6774673461914,50.19278335571289,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-13,81.6774673461914,81.6774673461914,81.6774673461914,81.6774673461914,50.19278335571289,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-14,81.6774673461914,81.6774673461914,81.6774673461914,81.6774673461914,50.19278335571289,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-17,80.5,81.73999786376953,80.37000274658203,81.2699966430664,49.9423942565918,8127186,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-18,79.30999755859375,79.52999877929688,76.91000366210938,76.91000366210938,48.59037780761719,7498212,1,0,0.0,0.0,0.0,0.0,0.0
2015-08-19,77.08000183105469,78.83999633789062,76.94999694824219,78.2699966430664,49.449588775634766,5726975,0,0,0.0,0.816496580927726,0.25,0.25,4.0
2015-08-20,77.0,77.94999694824219,75.76000213623047,76.1500015258789,48.11022186279297,6306169,0,0,-0.3846153846153846,0.5063696835418333,0.0,0.3846153846153846,13.0
2015-08-21,75.08999633789062,75.58999633789062,74.16000366210938,75.58999633789062,47.75642395019531,6935842,0,0,-0.25,0.4629100498862757,0.0,0.25,8.0
2015-08-24,73.5999984741211,74.36000061035156,72.47000122070312,72.47000122070312,45.78525924682617,6916599,1,1,-0.125,0.3415650255319866,0.0,0.125,16.0
2015-08-25,71.44999694824219,75.36000061035156,71.41999816894531,75.08000183105469,47.43421936035156,8131178,1,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,9.0
2015-08-26,73.55000305175781,76.26000213623047,73.51000213623047,76.12999725341797,48.09757995605469,6033884,1,0,-0.375,0.5175491695067657,0.0,0.375,8.0
2015-08-27,77.0,77.4800033569336,76.43000030517578,76.43000030517578,48.28711700439453,4834405,0,0,-0.25,0.5,0.0,0.25,4.0
2015-08-28,77.30000305175781,77.3499984741211,75.5999984741211,76.36000061035156,48.24289321899414,8807049,0,0,0.0,0.0,0.0,0.0,6.0
2015-08-31,75.70999908447266,75.70999908447266,74.12000274658203,75.08000183105469,47.43421936035156,4715040,0,1,-0.1666666666666666,0.408248290463863,0.0,0.1666666666666666,6.0
2015-09-01,74.98999786376953,75.08999633789062,73.25,73.30000305175781,46.30965042114258,4332533,1,1,0.0,0.0,0.0,0.0,0.0
2015-09-02,72.6500015258789,73.76000213623047,72.22000122070312,73.62999725341797,46.51812744140625,4509276,0,1,0.0,0.0,0.0,0.0,0.0
2015-09-03,74.62999725341797,74.87000274658203,71.97000122070312,71.97000122070312,45.46937942504883,3937578,1,1,0.0,0.0,0.0,0.0,0.0
2015-09-04,71.95999908447266,72.33000183105469,71.26000213623047,72.1500015258789,45.58308792114258,6328120,1,1,0.0,0.0,0.0,0.0,0.0
2015-09-07,71.9000015258789,72.37999725341797,71.33999633789062,72.31999969482422,45.69049453735352,4570660,1,1,0.0,0.0,0.0,0.0,0.0
2015-09-08,72.58999633789062,74.16999816894531,72.3499984741211,74.16999816894531,46.85929107666016,3999324,1,1,0.0,0.0,0.0,0.0,0.0
2015-09-09,75.80999755859375,76.83999633789062,75.76000213623047,76.72000122070312,48.470340728759766,5549748,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-10,74.9000015258789,76.5,74.81999969482422,75.12999725341797,47.46579360961914,4595034,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-11,75.12999725341797,75.12999725341797,75.12999725341797,75.12999725341797,47.46579360961914,0,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-14,75.05000305175781,75.30000305175781,74.0199966430664,74.55000305175781,47.09937286376953,5378705,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-15,74.66999816894531,74.9800033569336,73.2699966430664,73.41999816894531,46.385467529296875,4209355,1,0,0.0,0.0,0.0,0.0,0.0
