Price,Close,High,Low,Open,Volume
Ticker,BHP.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX
Date,,,,,
2005-04-27,5.213050842285156,5.213050842285156,5.1723481988062305,5.191133951441956,24708628
2005-04-28,5.053371429443359,5.141038269247697,5.0502402914440765,5.115990600732172,36728032
2005-04-29,5.022064208984375,5.043981108692258,4.95318308812651,4.962576147678418,52252313
2005-05-02,5.150432109832764,5.150432109832764,5.078419872433698,5.090943708601384,20878262
2005-05-03,5.065896511077881,5.178611047151467,5.050241534966108,5.166087209809957,22734246
2005-05-04,5.0878119468688965,5.112859975005632,5.047109663744805,5.094074223055352,18461322
2005-05-05,5.1660871505737305,5.1660871505737305,5.100337184719605,5.134777557578964,16674873
2005-05-06,5.1723480224609375,5.197395691787934,5.141038435802193,5.17547916056166,23138437
2005-05-09,5.2725396156311035,5.275670754275718,5.19739659459746,5.209920431436401,22099618
2005-05-10,5.228704452514648,5.26940672651321,5.197394514080904,5.244359062861906,22516854
2005-05-11,5.144169330596924,5.1817408354314605,5.141038551295565,5.166086221185256,14491831
2005-05-12,5.100337028503418,5.147301237122235,5.100337028503418,5.122253563493597,18057759
2005-05-13,4.9938836097717285,5.009538583823425,4.962574379407788,4.9938836097717285,26914809
2005-05-16,4.868644714355469,4.943788079074993,4.868644714355469,4.912478134434541,25558213
2005-05-17,4.9187397956848145,4.9657043513324135,4.899954045199708,4.9187397956848145,21759392
2005-05-18,4.98762321472168,5.015801674200426,4.965706675001525,4.971968594760117,22336498
2005-05-19,5.072159290313721,5.090945049513261,5.047111611381001,5.072159290313721,18650134
2005-05-20,4.971966743469238,5.053371670020153,4.971966743469238,5.053371670020153,19499081
2005-05-23,4.984490394592285,5.015799621703476,4.953180808611405,4.962573863840514,15688741
2005-05-24,5.0878119468688965,5.103466919595644,5.01579971829131,5.025192773701298,19968422
2005-05-25,5.072159290313721,5.14730232711188,5.072159290313721,5.12225464817916,18791802
2005-05-26,5.025192737579346,5.078419213824051,5.0095381238348216,5.037716930992535,23066555
2005-05-27,5.150432109832764,5.159824807523659,5.10346754476907,5.119122519413548,38500138
2005-05-30,5.275669097900391,5.285062152015385,5.153561547623334,5.181739992229026,18312763
2005-05-31,5.222443580627441,5.310110062062912,5.206788608280963,5.269407779927504,19355033
2005-06-01,5.275669097900391,5.300716763714182,5.20052574158937,5.203657238120563,17193388
2005-06-02,5.375862121582031,5.41030285663301,5.3508144447703385,5.366469063342745,20907273
2005-06-03,5.454135417938232,5.469790392874343,5.3602066449308,5.413433129069885,16222026
2005-06-06,5.479182243347168,5.523015663971497,5.425955767439922,5.441610739954886,22257501
2005-06-07,5.438479900360107,5.438479900360107,5.404039174258944,5.432218341654125,17893819
2005-06-08,5.369599342346191,5.425956606145922,5.369599342346191,5.388385096946101,14583627
2005-06-09,5.36020565032959,5.397777152561065,5.325764927182565,5.328895706267015,17603791
2005-06-10,5.369599342346191,5.39151623548096,5.335158971681229,5.3508135877462815,10165773
2005-06-14,5.4290876388549805,5.454135311166622,5.41030188462125,5.413433023095074,11111828
2005-06-15,5.4666595458984375,5.482314521669492,5.4134334177903325,5.416564197622685,13514189
2005-06-16,5.544931888580322,5.579372249790468,5.532407696748868,5.560586500347757,25903077
2005-06-17,5.714004993438721,5.714004993438721,5.657647731698145,5.673302706060949,23817361
2005-06-20,5.707742214202881,5.78601635646633,5.685825325176031,5.748444854308597,19810540
2005-06-21,5.717134952545166,5.726528007588834,5.6670396159647565,5.717134952545166,15965458
2005-06-22,5.670173168182373,5.679565868355584,5.638863569488615,5.667042028878081,12466887
2005-06-23,5.569981098175049,5.641993341737515,5.569981098175049,5.629469504497936,15630164
2005-06-24,5.560588359832764,5.5668502784076805,5.463528801356444,5.494838035361258,51585148
2005-06-27,5.5198845863342285,5.551193811931906,5.482313084973409,5.482313084973409,10239227
2005-06-28,5.660778045654297,5.660778045654297,5.588765815473866,5.604420788549061,17232615
2005-06-29,5.67643404006958,5.723398608875626,5.6607790641776425,5.7077436329836875,22613475
2005-06-30,5.682696342468262,5.73905361352009,5.663910585450985,5.663910585450985,17431849
2005-07-01,5.663909435272217,5.685825967906852,5.620076011133226,5.623206790565437,13997249
2005-07-04,5.698349952697754,5.7296599010586435,5.6607784453083605,5.698349952697754,10868529
2005-07-05,5.7766242027282715,5.779755341164758,5.735921556272359,5.748445751148569,12530999
2005-07-06,5.7609686851501465,5.8361116894237295,5.75470640925767,5.829849772400931,14984214
2005-07-07,5.8235883712768555,5.84237412400944,5.792278783389216,5.8392433446555305,23726389
2005-07-08,5.7547078132629395,5.814196218928053,5.739053196321446,5.786017764885459,14982126
2005-07-11,5.886207103729248,5.886207103729248,5.81106409845835,5.817326015564258,12253134
2005-07-12,5.8235883712768555,5.908124079138627,5.8110645361218,5.901862161561099,13937630
2005-07-13,5.8642897605896,5.892468564820286,5.851765927346995,5.870551677210901,14081127
2005-07-14,5.854896545410156,5.892468041803111,5.839241934681237,5.870551156139076,11040230
2005-07-15,5.845506191253662,5.845506191253662,5.801673117423312,5.807934677510685,10899249
2005-07-18,5.8048014640808105,5.83297990814068,5.786015715084352,5.792277631416504,10567365
2005-07-19,5.698349952697754,5.764100270064056,5.698349952697754,5.760969490549805,16493159
2005-07-20,5.8392438888549805,5.845505448146356,5.692088632633807,5.73279092124621,20040016
2005-07-21,5.948825359344482,5.97074224527729,5.911253862490779,5.939432305696243,20065231
2005-07-22,5.977005481719971,6.014576986873093,5.9456955352226615,5.9488266734202755,21729960
2005-07-25,6.017708778381348,6.080328323038885,6.005185300093562,6.036494534117678,14067118
2005-07-26,6.008315086364746,6.058410426710793,5.980136277985241,5.986398554398205,16649373
2005-07-27,6.002054214477539,6.005185353229517,5.977006539940801,5.995792295843354,12025198
2005-07-28,5.995790958404541,6.1022431925703575,5.995790958404541,6.077195523620826,17750618
2005-07-29,6.061540126800537,6.0959808465911856,6.039623239866552,6.061540126800537,34715165
2005-08-01,6.074066638946533,6.117900432149723,6.074066638946533,6.095983535548128,11635297
2005-08-02,6.042755126953125,6.074064352248784,6.023969017584261,6.058409739600955,13795722
2005-08-03,6.111636638641357,6.177386594403106,6.111636638641357,6.142946585699931,21134653
2005-08-04,6.199304580688477,6.268185320027326,6.199304580688477,6.252530704414788,22630015
2005-08-05,6.136684417724609,6.158601309279285,6.114767526169933,6.139815197164008,15757499
2005-08-08,6.236875057220459,6.236875057220459,6.127291330578946,6.149207501715766,15051955
2005-08-09,6.368377208709717,6.368377208709717,6.3088887968817025,6.343329531912617,20777754
2005-08-10,6.402815341949463,6.41846995415148,6.315148508783129,6.405946120842004,21774752
2005-08-11,6.493611812591553,6.499874087015195,6.39029038538456,6.405944994834883,22541725
2005-08-12,6.59067440032959,6.59067440032959,6.496745987163486,6.559365168520717,18905245
2005-08-15,6.6251139640808105,6.6595539694643,6.562494793738978,6.575018627807344,18613343
2005-08-16,6.543708801269531,6.64703097249339,6.543708801269531,6.590673359304069,17365736
2005-08-17,6.434123992919922,6.524922314625821,6.427862435692895,6.449779321465991,20265922
2005-08-18,6.349589824676514,6.387161328124806,6.302625265931302,6.355851383048204,21350279
2005-08-19,6.474829196929932,6.496746090187386,6.34646005254683,6.34646005254683,18740479
2005-08-22,6.643899440765381,6.653291777116872,6.5186603942799755,6.531184944893877,20300382
2005-08-23,6.5969367027282715,6.722175065924807,6.568758250443923,6.709651229605154,24484980
2005-08-24,6.581279754638672,6.609458917750169,6.484219867535238,6.559363584759922,24665625
2005-08-25,6.2306132316589355,6.333934689914658,6.2306132316589355,6.277577791862229,47927259
2005-08-26,6.449781894683838,6.449781894683838,6.327674302648015,6.352721977027695,44098328
2005-08-29,6.271315097808838,6.387161100958759,6.268184318734342,6.3433273229583875,19588777
2005-08-30,6.409077167510986,6.424732498106411,6.365244107966096,6.399684112701601,18599557
2005-08-31,6.405945777893066,6.427862664446136,6.343326614698066,6.412208053082204,17383903
2005-09-01,6.553102493286133,6.553102493286133,6.474828700781129,6.477959480223863,16585745
2005-09-02,6.521792411804199,6.640769205580945,6.506137797172341,6.6313761497060595,24411796
2005-09-05,6.47770881652832,6.569524315810489,6.47770881652832,6.569524315810489,34988620
2005-09-06,6.411221504211426,6.4523797456961,6.366896685858924,6.42705148543173,18813441
2005-09-07,6.506200790405273,6.506200790405273,6.446046728880301,6.4777066848640175,16513047
2005-09-08,6.341567039489746,6.490370717463159,6.332068762521761,6.490370717463159,25322809
2005-09-09,6.3922247886657715,6.398557216465734,6.271915918263396,6.332069990574738,23657786
2005-09-12,6.395391464233398,6.465044550114899,6.39222561281509,6.458712847278281,16286096
2005-09-13,6.4808735847473145,6.4872060124371975,6.411221234836674,6.420719513481659,19838677
2005-09-14,6.518866062164307,6.518866062164307,6.414387172988232,6.436549581534577,18260974
2005-09-15,6.553692817687988,6.563191096776887,6.471375608550382,6.4745421854331555,29477467
2005-09-16,6.645509243011475,6.68033578739526,6.613848550177175,6.6233468306054455,27158227
2005-09-19,6.772148609161377,6.822805853667632,6.759485205259416,6.78164688786753,20433057
2005-09-20,6.816474914550781,6.841803179445373,6.794313227102894,6.813309062883917,19555274
2005-09-21,6.613848686218262,6.746822437609771,6.613848686218262,6.746822437609771,17419610
2005-09-22,6.778482913970947,6.778482913970947,6.664505715273905,6.683502277946687,17822142
2005-09-23,6.743653774261475,6.803808565230964,6.724657944669828,6.768982030903407,9953858
2005-09-26,6.920952796936035,6.920952796936035,6.781647360724748,6.7974780682653755,14785489
2005-09-27,6.968442916870117,7.0634242514829575,6.949447085415354,6.993771175996251,19368962
2005-09-28,6.905125141143799,6.955780949361658,6.870298592575363,6.949449245501888,14643396
2005-09-29,7.117248058319092,7.117248058319092,7.053928123493216,7.076089810370343,21633421
2005-09-30,7.044431209564209,7.117249439052499,7.044431209564209,7.117249439052499,51862771
2005-10-03,7.060259819030762,7.07292395113821,6.984275026386074,7.060259819030762,8419825
2005-10-04,7.028597354888916,7.057092189285747,6.971609137654531,6.974774988438744,14341766
2005-10-05,6.791147232055664,6.939950982517556,6.778483098522309,6.933619278640831,20505914
2005-10-06,6.572690010070801,6.724659587038027,6.566357581473942,6.6138482557211455,27668115
2005-10-07,6.4808735847473145,6.63284386572804,6.430217066346966,6.572689068682705,30795240
2005-10-10,6.560025215148926,6.607515884592727,6.522032824749825,6.528364526926488,15587807
2005-10-11,6.436550140380859,6.56952387742454,6.411221878637277,6.560025597825759,22111226
2005-10-12,6.594852924346924,6.594852924346924,6.522034699485425,6.5441963892537505,21580765
2005-10-13,6.4808735847473145,6.4872060124371975,6.3668964183465295,6.471375306102329,20398611
2005-10-14,6.32573938369751,6.427052439799194,6.303576971230313,6.379561763306576,25626246
2005-10-17,6.347899913787842,6.461877068103979,6.328903358512019,6.42705053395137,19134826
2005-10-18,6.569522857666016,6.569522857666016,6.446047419387671,6.465043249856842,23621153
2005-10-19,6.347899913787842,6.44921293984663,6.328903358512019,6.42705053395137,22861823
2005-10-20,6.335237979888916,6.465045158043601,6.316241418033187,6.392226213896397,28549050
2005-10-21,6.341567039489746,6.373227720789846,6.142106852059814,6.205427488880463,25452737
2005-10-24,6.259255409240723,6.33207365349554,6.205432282034844,6.33207365349554,21771033
2005-10-25,6.360565185546875,6.439715819940095,6.341568626855853,6.430217540594584,24726170
2005-10-26,6.465043067932129,6.484039623646379,6.376394168084734,6.379560018777236,18887425
2005-10-27,6.487208843231201,6.591687776578001,6.452382290188936,6.458714720642073,29072260
2005-10-28,6.363731861114502,6.389060125463819,6.354233580538552,6.370063564311918,32611080
2005-10-31,6.569522857666016,6.569522857666016,6.484039806105652,6.493538084230056,15409755
2005-11-01,6.613848686218262,6.613848686218262,6.544195596017988,6.59801870236541,9587851
2005-11-02,6.553692817687988,6.6581717103267435,6.541028687496026,6.632844175722532,19826198
2005-11-03,6.737324237823486,6.743655941128666,6.674003575872502,6.686667708262699,24203797
2005-11-04,6.759486198425293,6.854466822103203,6.737323786781192,6.822806856137163,17816410
2005-11-07,6.677169322967529,6.702497587351309,6.620180365214113,6.667671042378656,14103663
2005-11-08,6.759486198425293,6.759486198425294,6.711995523696444,6.711995523696444,16647083
2005-11-09,6.6581711769104,6.708828419399577,6.651839475211537,6.705661842770491,20713540
2005-11-10,6.68350076675415,6.705662450488285,6.598017705614796,6.632844245453751,18892113
2005-11-11,6.686668395996094,6.740490782745181,6.674004262303373,6.680336692039689,14092772
2005-11-14,6.8386359214782715,6.844967623509945,6.765816993435878,6.778481123278916,18935865
2005-11-15,6.816474914550781,6.844969031112236,6.787980797989325,6.8038107821034846,16063719
2005-11-16,6.781646251678467,6.8101410851238136,6.737322164840618,6.781646251678467,13342747
2005-11-17,6.775315761566162,6.822806433352183,6.759485779564069,6.759485779564069,10735702
2005-11-18,6.917787075042725,6.917787075042724,6.8671312776169815,6.873462980127794,16129148
2005-11-21,6.8734636306762695,6.8956260431212,6.863965350231326,6.8861277626762565,13835365
2005-11-22,6.860800266265869,6.943117496365381,6.851301984758253,6.939950918676245,13727039
2005-11-23,6.8228044509887695,6.901955063781794,6.794310346508007,6.876626809625663,13311443
2005-11-24,6.920952796936035,6.924119373912,6.854466292916491,6.854466292916491,18575387
2005-11-25,6.971611499786377,6.97794320350012,6.905124981892654,6.936784952021137,27699809
2005-11-28,7.03493070602417,7.063424818383047,6.987440034906218,7.0285982778445675,12591872
2005-11-29,6.9114556312561035,6.943116322334598,6.860799106154332,6.933618042433072,16597734
2005-11-30,6.9241204261779785,7.019101782737232,6.917787997043435,6.9272862778553295,18462494
2005-12-01,6.806976318359375,6.889293538342432,6.806976318359375,6.879795258002117,16240414
2005-12-02,6.949447154998779,6.977941265356067,6.8956247852617505,6.965277135666197,16708437
2005-12-05,6.974775314331055,6.996937722415346,6.946281204382491,6.981107741974998,15666718
2005-12-06,6.9114556312561035,6.9747762876333175,6.905123928508269,6.958945579204184,15006946
2005-12-07,6.917787075042725,6.9652777469928076,6.898791241730539,6.962111895737401,14949650
2005-12-08,6.825973987579346,6.930452910950792,6.816475705696508,6.88929465716506,16614498
2005-12-09,6.901958465576172,6.911456747011059,6.806977102787093,6.83863779897675,12747898
2005-12-12,6.939950942993164,6.955780928374726,6.892460261068577,6.905125120309706,8687581
2005-12-13,6.854465961456299,6.930450741169891,6.822805999465484,6.930450741169891,19964922
2005-12-14,6.8766279220581055,6.936782716855043,6.863963792931363,6.895624478638044,15977939
2005-12-15,6.867132186889648,6.882961445262622,6.819641508651354,6.882961445262622,20933281
2005-12-16,6.8386359214782715,6.85130005132131,6.794311829917484,6.841801772494108,10588346
2005-12-19,6.9241204261779785,6.955780394511168,6.8797955995757025,6.9019580128768405,13777681
2005-12-20,6.996938705444336,6.996938705444336,6.924119769096554,6.949448031671454,11843181
2005-12-21,7.1235785484313965,7.12674439915507,7.044427925661807,7.044427925661807,21317831
2005-12-22,7.120415687561035,7.224894611549828,7.088754989691139,7.1932346394598605,17066481
2005-12-23,7.148907661437988,7.1647376427306835,7.129911829042697,7.14574108455568,54474343
2005-12-28,7.152075290679932,7.167906001688148,7.101418757325379,7.104584609215066,6754468
2005-12-29,7.2597198486328125,7.272383980334617,7.209063321825593,7.218560876267098,6227647
2005-12-30,7.202730178833008,7.278715687288605,7.1932326253333185,7.278715687288605,5088673
2006-01-03,7.338869094848633,7.338869094848633,7.205896100154208,7.212227801911246,8176134
2006-01-04,7.550995349884033,7.566826059835919,7.437018157441613,7.462346422428817,18277023
2006-01-05,7.47184419631958,7.557327266296791,7.462345916148824,7.557327266296791,12844175
2006-01-06,7.392693042755127,7.4243530067573005,7.376862334974297,7.4243530067573005,7979266
2006-01-09,7.617481708526611,7.630145113775312,7.5130020832069935,7.525666214235454,16371897
2006-01-10,7.550995349884033,7.620648441488768,7.513002952403227,7.595320176501564,13522664
2006-01-11,7.56049108505249,7.582653490899087,7.522498700363867,7.535162828593409,16848644
2006-01-12,7.5351643562316895,7.639643253861988,7.5035043921290665,7.614314992267992,17889482
2006-01-13,7.513004302978516,7.522502585501137,7.475011898668003,7.490841885685723,10519612
2006-01-16,7.516168117523193,7.582655351376264,7.516168117523193,7.525666397470743,8413045
2006-01-17,7.585822105407715,7.588987957173679,7.487674894423911,7.522501441189109,11920051
2006-01-18,7.513004302978516,7.677638054990734,7.513004302978515,7.668139772468112,26006411
2006-01-19,7.740955829620361,7.740955829620361,7.563658009241349,7.614314529349638,21609446
2006-01-20,7.8074421882629395,7.905589366501864,7.797943910354097,7.89292451210366,18369163
2006-01-23,7.74729061126709,7.772618879016343,7.67130580801933,7.70929820964321,17445481
2006-01-24,7.864430904388428,7.864430904388428,7.74728788866034,7.753620316262229,19195817
2006-01-25,7.940417766571045,7.940417766571045,7.788447461675978,7.870764679919981,39057610
2006-01-27,8.247522354125977,8.342503699101536,8.143043455276667,8.18103584811094,27985333
2006-01-30,8.415325164794922,8.431155878937858,8.304514520474584,8.31084622550773,17039129
2006-01-31,8.16836929321289,8.396323582573379,8.152538589894869,8.389991881869802,25176363
2006-02-01,8.228525161743164,8.269684128481806,8.120880419884436,8.238023440665906,20886745
2006-02-02,8.07339096069336,8.333006026875179,8.070225109171338,8.295013631271484,17870119
2006-02-03,8.082886695861816,8.143041484737463,7.956245417060235,8.06389014115179,19371406
2006-02-06,8.18420124053955,8.18420124053955,8.013235119480983,8.073389919540828,14485640
2006-02-07,8.136709213256836,8.253852216939944,8.089218551354637,8.238022238232409,16558088
2006-02-08,7.715627670288086,7.905590348953697,7.699797688992522,7.905590348953697,30844897
2006-02-09,7.813775062561035,7.823273341895607,7.620647253583297,7.7726168198175305,24921691
2006-02-10,7.835940361022949,7.92775515969075,7.835940361022948,7.889762754126832,24107859
2006-02-13,7.56049108505249,7.6586382602763345,7.497170443904785,7.611147597970655,29336869
2006-02-14,7.649142742156982,7.677636859508062,7.522501414174561,7.566826241858339,18051154
2006-02-15,7.709295272827148,7.962577853832993,7.699796994594517,7.911921337631824,67163725
2006-02-16,7.690300941467285,7.718795784409852,7.547829629873875,7.655475120837242,34627639
2006-02-17,7.56049108505249,7.772615414342206,7.544661106210464,7.7251247520365265,19789436
2006-02-20,7.769452095031738,7.794780359742817,7.690300723474741,7.740957252896898,17781471
2006-02-21,7.908757209777832,7.921421341587071,7.835938270429757,7.883428946159355,18156807
2006-02-22,7.883429050445557,7.924587297925095,7.835938374087728,7.921421446375858,12455009
2006-02-23,8.00373649597168,8.032231332108497,7.975242385614548,7.991072366281879,16425196
2006-02-24,7.772617340087891,7.864432111055216,7.737790797383119,7.851767979688006,37769949
2006-02-27,7.899170875549316,7.908780013261656,7.841512377741683,7.867138213588027,22803518
2006-02-28,7.767840385437012,7.831904995418465,7.732605400677427,7.831904995418465,18971711
2006-03-01,7.697368144989014,7.755025915308653,7.687758271833472,7.706978018144555,20120241
2006-03-02,7.831903457641602,7.847920157722334,7.767838860239089,7.787058606613247,17893555
2006-03-03,7.796667575836182,7.902374709980219,7.796667575836182,7.876748871576838,15288261
2006-03-06,7.851122856140137,7.851122856140138,7.706977701948119,7.815887145553314,12495412
2006-03-07,7.687758445739746,7.729400251280007,7.6557265135724135,7.706978192485602,17073525
2006-03-08,7.559629440307617,7.601271246904678,7.4987678864769345,7.5436134738174925,20434381
2006-03-09,7.591662406921387,7.610881420605942,7.469939294460681,7.492361354708184,18722513
2006-03-10,7.485954761505127,7.556426187023556,7.485954761505126,7.53720644031605,15098502
2006-03-13,7.665334224700928,7.684553967866433,7.607675729511099,7.6236924269179145,15137705
2006-03-14,7.57244348526001,7.662133938957949,7.566036657128111,7.6397111419567265,12403507
2006-03-15,7.655727386474609,7.713385164672648,7.598068873969667,7.69416615004227,16080542
2006-03-16,7.835108757019043,7.889563491790119,7.828701928883473,7.886360444875809,31253342
2006-03-17,7.911983013153076,7.947217983236711,7.863934392103297,7.944014937648498,21619729
2006-03-20,8.084959030151367,8.08816281084242,7.98886249847685,8.008081511089022,18929361
2006-03-21,8.110586166381836,8.14582114766449,8.011285847132642,8.033708641990243,15974796
2006-03-22,8.065738677978516,8.120193394693779,7.9792512998205245,8.001674089399765,19554350
2006-03-23,8.190666198730469,8.235511051189626,8.136210738470796,8.139414519173245,16718785
2006-03-24,8.302780151367188,8.34762500771535,8.27074748171259,8.27074748171259,16404081
2006-03-27,8.578258514404297,8.578258514404297,8.42450344575328,8.482161963650897,18031348
2006-03-28,8.600679397583008,8.696775918740085,8.546223943477024,8.581459652767544,19515947
2006-03-29,8.61669635772705,8.671151822766067,8.520599817276652,8.543022612627606,21313463
2006-03-30,8.840922355651855,8.872955023575512,8.744825820494595,8.757638740802687,20590807
2006-03-31,8.969051361083984,9.07475850202644,8.937019428173063,9.05233570840469,77267333
2006-04-03,9.257342338562012,9.391878364674005,8.937019341041585,8.9530353073409,57461149
2006-04-04,9.369453430175781,9.542428176462266,9.369453430175781,9.417502052400545,38532096
2006-04-05,9.446332931518555,9.449535977863086,9.244529997210902,9.391878206434276,27550747
2006-04-06,9.55203628540039,9.612897813368917,9.513597541573931,9.593678074302424,25384687
